氨甲喋呤五谷氨酸	Methotrexate pentaglutamate
氨甲喋呤单谷氨酸	Methotrexate monoglutamate
氨甲喋呤單穀氨酸	Methotrexate monoglutamate
氨甲喋呤四穀氨酸	Methotrexate tetraglutamate
氨甲喋呤四谷氨酸	Methotrexate tetraglutamate
氫琥珀酸甘草次酸	18-Beta glycyrrhetinate
氰化抗坏血酸筛查	Cyanide ascorbate screen
氰化抗壞血酸篩查	Cyanide ascorbate screen
氰化高鐵血紅蛋白	Cyanmethemoglobin
氰化高铁血红蛋白	Cyanmethemoglobin
水痘带状疱疹病毒	Varicella zoster virus VZV
水痘帶狀皰疹病毒	Varicella zoster virus VZV
永久性起搏器組套	Permanent pacemaker
永久性起搏器组套	Permanent pacemaker
汉普森尼短螺旋体	Brachyspira hampsonii
汗液分析专家评论	Sweat analysis specialist review
汗液分析專家評論	Sweat analysis specialist review
沟通交流语言信息	Language of communication information
沟通交流辅助手段	Communication aid
治疗方案编码系统	Coding system for Rx
治疗药物监测检查	Therapeutic drug monitoring studies
治療方案編碼系統	Coding system for Rx
治療藥物監測檢查	Therapeutic drug monitoring studies
泌尿生殖系統評估	Genitourinary assessment
泌尿生殖系统评估	Genitourinary assessment
波形觀察信息組套	Waveform observation information
波形观察信息组套	Waveform observation information
泵停止輸注的原因	Reason pump stopped infusing
泵停止输注的原因	Reason pump stopped infusing
流感嗜血杆菌类型	Haemophilus influenzae type
流感嗜血桿菌類型	Haemophilus influenzae type
流感病毒丙型抗体	Influenza virus C
流感病毒丙型抗原	Influenza virus C
流感病毒丙型抗體	Influenza virus C
流感病毒乙型抗体	Influenza virus B
流感病毒乙型抗原	Influenza virus B
流感病毒乙型抗體	Influenza virus B
流感病毒甲型亚型	Influenza virus A subtype
流感病毒甲型亞型	Influenza virus A subtype
流感病毒甲型抗体	Influenza virus A
流感病毒甲型抗原	Influenza virus A
流感病毒甲型抗體	Influenza virus A
流行性出血热病毒	Epizootic hemorrhagic disease virus
流行性出血熱病毒	Epizootic hemorrhagic disease virus
流行性腮腺炎之后	1 mL mumps ID
流行性腮腺炎之後	1 mL mumps ID
流行性腮腺炎病毒	Mumps virus
流行病学调查报告	Epidemiological investigation report
流行病學調查報告	Epidemiological investigation report
海伦脑炎微孢子虫	Encephalitozoon hellem
海倫腦炎微孢子蟲	Encephalitozoon hellem
淋巴細胞亞群解釋	Lymphocyte subset interpretation
淋巴細胞增殖組套	Lymphocyte proliferation
淋巴细胞亚群解释	Lymphocyte subset interpretation
淋巴细胞增殖组套	Lymphocyte proliferation
淋病筛查试验状态	Gonorrhea screen test status
淋病篩查試驗狀態	Gonorrhea screen test status
深度睡眠持續時間	Deep sleep duration
深度睡眠持续时间	Deep sleep duration
游离型胰蛋白酶原	Trypsinogen I
游離型胰蛋白酶原	Trypsinogen I
溃疡所累及的肿瘤	Tumor involved by ulceration
溝通交流語言信息	Language of communication information
溝通交流輔助手段	Communication aid
溶酶体神经节苷脂	Lysoganglioside GM1
溶酶体贮积症组套	Lysosomal storage disorders
溶酶体酸性脂肪酶	Lysosomal acid lipase
溶酶體神經節苷脂	Lysoganglioside GM1
溶酶體貯積症組套	Lysosomal storage disorders
溶酶體酸性脂肪酶	Lysosomal acid lipase
滤器前替代液速率	Pre-filter replacement fluid rate
滤器后替代液速率	Post-filter replacement fluid rate
漢普森尼短螺旋體	Brachyspira hampsonii
潮气量最大值设置	Tidal volume max setting
潮气量最小值设置	Tidal volume min setting
潮氣量最大值設置	Tidal volume max setting
潮氣量最小值設置	Tidal volume min setting
潰瘍所累及的腫瘤	Tumor involved by ulceration
澳大利亚立克次体	Rickettsia australis
澳大利亞立克次體	Rickettsia australis
激光治疗方案强度	YAG Rx intensity
激光治疗方案方式	YAG Rx mode
激光治疗方案注释	YAG Rx comment
濾器前替代液速率	Pre-filter replacement fluid rate
濾器後替代液速率	Post-filter replacement fluid rate
火雞腸炎冠狀病毒	Turkey enteritis coronavirus
火鸡肠炎冠状病毒	Turkey enteritis coronavirus
炭疽芽孢杆菌芽孢	Bacillus anthracis spore
炭疽芽孢杆菌荚膜	Bacillus anthracis capsule
炭疽芽孢桿菌芽孢	Bacillus anthracis spore
炭疽芽孢桿菌莢膜	Bacillus anthracis capsule
烟碱与可铁宁组套	Nicotine & Cotinine
烟草使用持续时间	Tobacco use duration
無償照護人員關係	Unpaid caregiver relationship
無煙菸草戒除日期	Date quit smokeless tobacco
無牙頜牙槽嵴關係	Edentulous ridge relationship
照护服务体验偏好	Care experience preference
照护服务团队信息	Care team information
照护服务移交场所	Care transfer location
照护服务管理记录	Care management note
照护服务缺陷报告	Gaps in care report
照护服务节段病历	Episode of care medical records
照护服务节段诊断	Episode of care diagnosis
照护服务过程指标	Process of care measures
照護服務團隊信息	Care team information
照護服務移交場所	Care transfer location
照護服務管理記錄	Care management note
照護服務節段病歷	Episode of care medical records
照護服務節段診斷	Episode of care diagnosis
照護服務缺陷報告	Gaps in care report
照護服務過程指標	Process of care measures
照護服務體驗偏好	Care experience preference
營養狀況觀察組套	Nutrition status observation
牙周疾病补充信息	Supplemental information about periodontal condition
牙周疾病補充信息	Supplemental information about periodontal condition
牙周病学服务附件	Periodontal service attachment
牙周病學服務附件	Periodontal service attachment
牙科正畸評價摘要	Orthodontic evaluation summary
牙科正畸评价摘要	Orthodontic evaluation summary
牛丘疹性口炎病毒	Bovine papular stomatitis virus
牛呼吸道合胞病毒	Bovine respiratory syncytial virus
牛病毒性腹泻病毒	Bovine diarrhea virus
牛病毒性腹瀉病毒	Bovine diarrhea virus
牛种布鲁氏菌抗体	Brucella abortus
牛種布魯氏菌抗體	Brucella abortus
物理疗法出院日期	Physical therapy discharge date
物理疗法目标组套	Physical therapy goals
物理疗法索赔附件	physical therapy service attachment
物理疗法转诊来源	Physical therapy referral source
物理療法出院日期	Physical therapy discharge date
物理療法目標組套	Physical therapy goals
物理療法索賠附件	physical therapy service attachment
物理療法轉診來源	Physical therapy referral source
物質使用情況記錄	Substance use note
物質使用障礙評分	Substance use disorder score
物质使用情况记录	Substance use note
物质使用障碍评分	Substance use disorder score
特裡費塔圖斯病毒	Trivittatus virus
特里费塔图斯病毒	Trivittatus virus
猪呼吸道冠状病毒	Porcine respiratory coronavirus
猪流行性腹泻病毒	Porcine epidemic diarrhea virus
猪痢疾蛇形螺旋体	Serpulina hyodysenteria
猪非典型性瘟病毒	Atypical porcine pestivirus
环己烷二异氰酸酯	Hexamethylene diisocyanate
玻璃珠誘導型組套	glass bead induced
玻璃珠诱导型组套	glass bead induced
球孢子菌反应风团	Coccidioides reaction wheal
球孢子菌反應風團	Coccidioides reaction wheal
球形細胞平均體積	Mean sphered cell volume
球形细胞平均体积	Mean sphered cell volume
琥珀酸半醛脫氫酶	Succinate semialdehyde dehydrogenase
琥珀酸半醛脱氢酶	Succinate semialdehyde dehydrogenase
環己烷二異氰酸酯	Hexamethylene diisocyanate
甜菜蛇眼病茎点霉	Phoma betae
甜菜蛇眼病莖點黴	Phoma betae
生命体征变异程度	vital signs variability
生命体征测量结果	Vital signs measurements
生命體徵測量結果	Vital signs measurements
生命體徵變異程度	vital signs variability
生物物理概况组套	Biophysical profile
生物物理概況組套	Biophysical profile
生物素化物酶缺陷	Biotinidase deficiency
生長激素結合蛋白	Somatotropin binding protein
生長激素釋放激素	Growth hormone-releasing hormone
生长激素结合蛋白	Somatotropin binding protein
生长激素释放激素	Growth hormone-releasing hormone
產酸肺炎克雷伯菌	Klebsiella pneumoniae + Klebsiella oxytoca
用力程度信息組套	Level of exertion information
用力程度信息组套	Level of exertion information
用戶安全警告小節	User safety warnings section
用户安全警告小节	User safety warnings section
用药医嘱停止日期	Medication order stop
用药安全信息组套	Medication safety information
用药开始评判准则	Medication start criterion
用药文档记录状态	Medication documentation status
用藥安全信息組套	Medication safety information
用藥文檔記錄狀態	Medication documentation status
用藥醫囑停止日期	Medication order stop
用藥開始評判準則	Medication start criterion
甲型流感病毒亚型	Influenza virus A subtype
甲型流感病毒亞型	Influenza virus A subtype
甲型流感病毒抗体	Influenza virus A
甲型流感病毒抗原	Influenza virus A
甲型流感病毒抗體	Influenza virus A
甲型肝炎病毒抗体	Hepatitis A virus
甲基丁烯酰甘氨酸	3-Methylcrotonylglycine
甲基丁烯醯甘氨酸	3-Methylcrotonylglycine
甲基乙酰乙酸乙酯	2-Methylacetoacetate
甲基乙醯乙酸乙酯	2-Methylacetoacetate
甲基巴豆酰基辅酶	3-Methylcrotonyl-CoA carboxylase deficiency
甲基巴豆酰甘氨酸	Tiglylglycine
甲基巴豆醯基輔酶	3-Methylcrotonyl-CoA carboxylase deficiency
甲基巴豆醯甘氨酸	Tiglylglycine
甲状腺激素结合率	Thyroid hormone binding ratio
甲状腺球蛋白抗体	Thyroglobulin antibody TgAb
甲状腺过氧化物酶	Thyroperoxidase
甲狀腺激素結合率	Thyroid hormone binding ratio
甲狀腺球蛋白抗體	Thyroglobulin antibody TgAb
甲狀腺過氧化物酶	Thyroperoxidase
甲苯异恶唑青霉素	Oxacillin
甲苯異惡唑青黴素	Oxacillin
甲酰勃龙代谢产物	Formebolone metabolite
甲醯勃龍代謝產物	Formebolone metabolite
电解质三项医嘱组	Electrolytes 3
男性內生殖器發育	Secondary male genitalia development
男性内生殖器发育	Secondary male genitalia development
異丙酚葡萄糖苷酸	Propofol glucuronide
當前妊娠的成活性	Viability of current pregnancy
當前成像操作描述	Current imaging procedure descriptions
當前限制嚴重程度	Current severity of limitation
當前霧化循環時間	Current nebulization cycle time
當前霧化循環體積	Current nebulization cycle volume
當時您非常害怕嗎	Were you very scared
當時是何時安裝的	When was the installation
疫苗接种不良反应	Vaccination adverse event
疫苗接种摘要报告	Immunization summary report
疫苗接种时的疾病	Illness at time of vaccination
疫苗接种身体部位	Vaccination body site
疫苗接种逾期日期	Date when overdue for immunization
疫苗接種不良反應	Vaccination adverse event
疫苗接種摘要報告	Immunization summary report
疫苗接種時的疾病	Illness at time of vaccination
疫苗接種身體部位	Vaccination body site
疫苗接種逾期日期	Date when overdue for immunization
疼痛性收縮的發作	Onset of painful contractions
疼痛性收缩的发作	Onset of painful contractions
疾病分期分类方法	Disease stage classification method
疾病分期分類方法	Disease stage classification method
疾病所影响的数量	Number affected by condition
疾病所影響的數量	Number affected by condition
病变处理持续时间	Lesion treatment duration
病变所影响的节段	Segment(s) affected by lesion
病情危急程度評估	Acuity assessment
病情危急程度评估	Acuity assessment
病情发作持续时长	Duration of condition per episode
病情發作持續時長	Duration of condition per episode
病毒中和試驗組套	Neut
病毒中和试验组套	Neut
病理医师诊断日期	Pathologist diagnosis date
病理学病例标识符	Pathology case identifier
病理學病例標識符	Pathology case identifier
病理醫師診斷日期	Pathologist diagnosis date
病程唯一性标识符	Episode unique identifier
病程唯一性標識符	Episode unique identifier
病變所影響的節段	Segment(s) affected by lesion
病變處理持續時間	Lesion treatment duration
症候群多基因分析	Hyper igE syndrome multigene analysis
痉挛负荷试验组套	Spasm stress test
痕量金属元素组套	CEH trace metals
痕量金屬元素組套	CEH trace metals
痙攣負荷試驗組套	Spasm stress test
癌症生存患者摘要	Pediatric cancer survivorship summary
癌症疾病进展情况	Cancer disease progression
癌症疾病進展情況	Cancer disease progression
癌的总直线毫米数	Total linear mm of carcinoma
癌的淋巴結外範圍	Extranodal extension of carcinoma
癌的淋巴结外范围	Extranodal extension of carcinoma
癌的總直線毫米數	Total linear mm of carcinoma
癌肉瘤的上皮成分	Epithelial component of carcinosarcoma
癌肉瘤的肉瘤成分	Sarcomatous component of carcinosarcoma
發熱類疾病抗體譜	Febrile antibody profile
發病時的妊娠分期	Trimester at onset of illness
白喉棒状杆菌毒素	Corynebacterium diphtheriae toxin
白喉棒狀桿菌毒素	Corynebacterium diphtheriae toxin
白消安曲線下面積	Busulfan area under the curve
白消安曲线下面积	Busulfan area under the curve
白細胞形態學發現	Leukocyte morphology finding
白细胞形态学发现	Leukocyte morphology finding
白色假丝酵母之后	1 mL Candida albicans ID
白色假丝酵母刺激	Candida albicans stimulation
白色假丝酵母抗体	Candida albicans
白色假絲酵母之後	1 mL Candida albicans ID
白色假絲酵母刺激	Candida albicans stimulation
白色假絲酵母抗體	Candida albicans
白蛉热西西里病毒	Sandfly fever Sicilian virus
白蛉熱西西里病毒	Sandfly fever Sicilian virus
白陶土誘導型組套	kaolin induced
白陶土诱导型组套	kaolin induced
皮疹初次发作年龄	Age at rash onset
皮疹初次發作年齡	Age at rash onset
皮肤试验解释日期	Date skin test interpreted
皮膚試驗解釋日期	Date skin test interpreted
皮質激素傳遞蛋白	Transcortin
皮质激素传递蛋白	Transcortin
直接抗球蛋白試驗	Direct antiglobulin test
直接抗球蛋白试验	Direct antiglobulin test
相对于患者的关系	Relationship to patient
相對於患者的關係	Relationship to patient
眉間至鼻中隔下點	Glabella to subnasale
眉间至鼻中隔下点	Glabella to subnasale
真菌內轉錄間隔區	Fungal ITS region
真菌内转录间隔区	Fungal ITS region
眼科病原体类组套	Ocular pathogens
眼科病原體類組套	Ocular pathogens
石膏样奈尼兹皮菌	Nannizzia gypsea
石膏樣奈尼茲皮菌	Nannizzia gypsea
破伤风梭菌类毒素	Clostridium tetani toxoid
破伤风类毒素刺激	mL tetanus toxoid stimulation
破傷風梭菌類毒素	Clostridium tetani toxoid
破傷風類毒素刺激	mL tetanus toxoid stimulation
硅藻土誘導型組套	diatomaceous earth induced
硅藻土诱导型组套	diatomaceous earth induced
硝基苯乙酸盐或酯	4-Hydroxy 3-Nitrophenylacetate
硝基苯乙酸鹽或酯	4-Hydroxy 3-Nitrophenylacetate
硝基蓝四氮唑试验	Nitroblue tetrazolium test
硝基藍四氮唑試驗	Nitroblue tetrazolium test
硝普盐反应性物质	Nitroprusside reacting substances
硝普鹽反應性物質	Nitroprusside reacting substances
硫嘌呤甲基轉移酶	Thiopurine methyltransferase
硫嘌呤甲基转移酶	Thiopurine methyltransferase
硫酸脫氫表雄甾酮	Dehydroepiandrosterone sulfate
硫酸脱氢表雄甾酮	Dehydroepiandrosterone sulfate
碱性磷酸酶同工酶	Alkaline phosphatase isoenzymes
碳水化合物缺乏性	carbohydrate deficient
碳青酶烯类耐药性	carbapenem resistant
碳青酶烯類耐藥性	carbapenem resistant
磷的肾小管重吸收	Tubular reabsorption of phosphorus
磷的腎小管重吸收	Tubular reabsorption of phosphorus
磷脂酰丝氨酸抗体	Phosphatidylserine
磷脂醯絲氨酸抗體	Phosphatidylserine
磷酸尿苷酰转移酶	Galactose 1 phosphate uridyl transferase
磷酸尿苷醯轉移酶	Galactose 1 phosphate uridyl transferase
磷酸氢钙二水合物	Calcium hydrogen phosphate dihydrate
磷酸氫鈣二水合物	Calcium hydrogen phosphate dihydrate
磷酸甘露糖变位酶	Mannose-6-phosphate isomerase & phosphomannomutase 1
磷酸甘露糖變位酶	Mannose-6-phosphate isomerase & phosphomannomutase 1
磷酸葡萄糖变位酶	Phosphoglucomutase
磷酸葡萄糖變位酶	Phosphoglucomutase
社会参与情况记录	Participation in society note
社會參與情況記錄	Participation in society note
神經傳導檢查組套	Nerve conduction study
神經病學篩查評估	Neurologic screen assessment
神經醯胺三己糖苷	Ceramide trihexoside
神經醯胺風險評分	Ceramide risk score
神经传导检查组套	Nerve conduction study
神经病学筛查评估	Neurologic screen assessment
神经酰胺三己糖苷	Ceramide trihexoside
神经酰胺风险评分	Ceramide risk score
福氏耐格裡阿米巴	Naegleria fowleri
福氏耐格里阿米巴	Naegleria fowleri
福雷明罕風險評估	Framingham Risk Assessments
福雷明罕风险评估	Framingham Risk Assessments
离散序列变异组套	DNA analysis discrete sequence variation
禽出血性肠炎病毒	Avian hemorrhagic enteritis virus
禽出血性腸炎病毒	Avian hemorrhagic enteritis virus
禽型結核菌素之後	1 mL avian tuberculin ID
禽型结核菌素之后	1 mL avian tuberculin ID
禽鼻气管炎鸟杆菌	Ornithobacterium rhinotracheale
禽鼻氣管炎鳥桿菌	Ornithobacterium rhinotracheale
移植供体评价记录	Transplant donor evaluation note
移植供體評價記錄	Transplant donor evaluation note
稜鏡基準方向中距	Prism base direction intermediate
稜鏡基礎方向近距	Prism base direction near
稜鏡基礎方向遠距	Prism base direction far
穀胱甘肽硫轉移酶	Glutathione S-transferase
穿衣能力量表分級	Dressing scale
穿衣能力量表分级	Dressing scale
突发型失能期标记	Sudden off period indicator
突髮型失能期標記	Sudden off period indicator
立氏立克次体抗体	Rickettsia rickettsii
立氏立克次體抗體	Rickettsia rickettsii
第一牙間乳頭邊界	First interdental papilla boundary
第一牙间乳头边界	First interdental papilla boundary
第二牙間乳頭邊界	Second interdental papilla boundary
第二牙间乳头边界	Second interdental papilla boundary
等位基因相的依据	Basis for allelic phase
等位基因相的依據	Basis for allelic phase
管型类型未加说明	Casts type not specified
管型類型未加說明	Casts type not specified
管轄區域死亡登記	Jurisdiction death registration
管辖区域死亡登记	Jurisdiction death registration
節斷性壁運動組套	Segmental wall motion
类固醇类成分组套	Steroid fractions
类固醇类成分解释	Steroid fractions interpretation
类志贺毗邻单胞菌	Plesiomonas shigelloides
粘蛋白样癌症相关	Mucin-like carcinoma associated
粘蛋白樣癌症相關	Mucin-like carcinoma associated
精氨基琥珀酸合酶	Argininosuccinate synthase
精神病学索赔附件	psychiatric service attachment
精神病學索賠附件	psychiatric service attachment
糖类与多元醇模式	Sugars and polyols pattern
糖类与多元醇组套	Sugars and polyols
糖类抗原15-3	Cancer antigen 15-3 CA15-3
糖类抗原19-9	Cancer antigen 19-9 CA19-9
糖类抗原72-4	Cancer antigen 72-4 CA72-4
糖類抗原15-3	Cancer antigen 15-3 CA15-3
糖類抗原19-9	Cancer antigen 19-9 CA19-9
糖類抗原72-4	Cancer antigen 72-4 CA72-4
糖類與多元醇模式	Sugars and polyols pattern
糖類與多元醇組套	Sugars and polyols
系統性硬化病組套	Systemic sclerosis
系统性硬化病组套	Systemic sclerosis
紅細胞形態學組套	Erythrocyte morphology
紅細胞染色質增加	Erythrocyte chromasia
紧急响应改进活动	Emergency response improvement
紧急响应方案目标	Emergency response plan objective
細小核糖核酸病毒	Picornavirus
細胞免疫缺陷組套	Cytomegalovirus T-cell immunodeficiency
細胞分類計數方法	Differential cell count method
細胞致死膨脹毒素	Cytolethal distending toxin B+Vinculin
細胞類型分布評估	Cellularity assessment
細菌性陰道病評分	Bacterial vaginosis score
細菌抗原結構公式	Bacteria antigenic formula
細菌生物化學概貌	Bacterial biochemical profile
細菌甲氧西林耐藥	Bacterial methicillin resistance mecA
組氨酸異亮氨酸肽	Peptide histidine isoleucine
組織塊描述與部位	Tissue block description and site
組織灌注評估組套	Tissue perfusion assessment
組織胞漿菌素之後	1 mL histoplasmin ID
結節性皮膚病病毒	Lumpy skin disease virus
結締組織生長因子	Connective tissue growth factor
結腸繫膜切除平面	Mesocolic excision plane
結腸膠囊內鏡檢查	Colon capsule endoscopy study
絕對有氧運動強度	Absolute aerobic exercise intensity
絨毛膜促性腺激素	Choriogonadotropin
經造口的腸鏡檢查	Enteroscopy study through stoma
經過烹調的花椰菜	Brassica oleracea var botrytis cooked
經過處理的綿羊毛	Treated sheep wool
緊急響應改進活動	Emergency response improvement
緊急響應方案目標	Emergency response plan objective
線性全氟辛烷磺酸	n-Perfluorooctane sulfonate
線粒體呼吸鏈酶類	Mitochondrial respiratory chain enzymes
線粒體肌病酶組套	Mitochondrial myopathy enzyme
總Omega-3	Omega 3 fatty acids w3
總Omega-6	Omega 6 fatty acids w6
總甲狀腺素結合力	Total thyroxine binding capacity
纖維蛋白形成速率	Rate of fibrin formation
纖維蛋白降解產物	Fibrin degradation products
红细胞形态学组套	Erythrocyte morphology
红细胞染色质增加	Erythrocyte chromasia
纤维蛋白形成速率	Rate of fibrin formation
纤维蛋白降解产物	Fibrin degradation products
线性全氟辛烷磺酸	n-Perfluorooctane sulfonate
线粒体呼吸链酶类	Mitochondrial respiratory chain enzymes
线粒体肌病酶组套	Mitochondrial myopathy enzyme
组氨酸异亮氨酸肽	Peptide histidine isoleucine
组织块描述与部位	Tissue block description and site
组织灌注评估组套	Tissue perfusion assessment
组织胞浆菌素之后	1 mL histoplasmin ID
细小核糖核酸病毒	Picornavirus
细胞免疫缺陷组套	Cytomegalovirus T-cell immunodeficiency
细胞分类计数方法	Differential cell count method
细胞类型分布评估	Cellularity assessment
细胞致死膨胀毒素	Cytolethal distending toxin B+Vinculin
细菌性阴道病评分	Bacterial vaginosis score
细菌抗原结构公式	Bacteria antigenic formula
细菌生物化学概貌	Bacterial biochemical profile
细菌甲氧西林耐药	Bacterial methicillin resistance mecA
经过处理的绵羊毛	Treated sheep wool
经过烹调的花椰菜	Brassica oleracea var botrytis cooked
经造口的肠镜检查	Enteroscopy study through stoma
绒毛膜促性腺激素	Choriogonadotropin
结缔组织生长因子	Connective tissue growth factor
结肠系膜切除平面	Mesocolic excision plane
结肠胶囊内镜检查	Colon capsule endoscopy study
结节性皮肤病病毒	Lumpy skin disease virus
绝对有氧运动强度	Absolute aerobic exercise intensity
综合征多基因分析	Hyper igE syndrome multigene analysis
缺失与染色体区域	Chromosome region 17p13
缺失與染色體區域	Chromosome region 17p13
美雄諾龍代謝產物	Mestanolone metabolite
美雄诺龙代谢产物	Mestanolone metabolite
羟基丁酸 截止点	Gamma hydroxybutyrate cutoff
羟基十二烷酰肉碱	3-Hydroxydodecanoylcarnitine (C12-OH)
羟基十四烯酰肉碱	3-Hydroxytetradecenoylcarnitine (C14:1-OH)
羟基十四烷酰肉碱	3-Hydroxytetradecanoylcarnitine (C14-OH)
羟基吲哚代谢产物	JWH-200 4-Hydroxyindole
羟基棕榈烯酰肉碱	3-Hydroxypalmitoleylcarnitine (C16:1-OH)
羟基环己基乙酸酯	4-Hydroxycyclohexylacetate
羟基环己基代谢物	AB-CHMINACA hydroxycyclohexyl
羟基苯甲酰芽子碱	3-Hydroxybenzoylecgonine
羥基丁酸 截止點	Gamma hydroxybutyrate cutoff
羥基十二烷醯肉鹼	3-Hydroxydodecanoylcarnitine (C12-OH)
羥基十四烯醯肉鹼	3-Hydroxytetradecenoylcarnitine (C14:1-OH)
羥基十四烷醯肉鹼	3-Hydroxytetradecanoylcarnitine (C14-OH)
羥基吲哚代謝產物	JWH-200 4-Hydroxyindole
羥基棕櫚烯醯肉鹼	3-Hydroxypalmitoleylcarnitine (C16:1-OH)
羥基環己基乙酸酯	4-Hydroxycyclohexylacetate
羥基環己基代謝物	AB-CHMINACA hydroxycyclohexyl
羥基苯甲醯芽子鹼	3-Hydroxybenzoylecgonine
耶尔森氏菌属抗体	Yersinia
耶爾森氏菌屬抗體	Yersinia
职业疗法索赔附件	occupational therapy service attachment
联邦政府机构代码	Federal agency code
聖路易型腦炎病毒	Saint Louis encephalitis virus
聯邦政府機構代碼	Federal agency code
職業療法索賠附件	occupational therapy service attachment
聽力損失風險指標	Hearing loss risk indicators
聽力篩查結果標誌	Hearing screen results indicator
聽力篩查隨訪狀態	Hearing screen follow-up status
肉毒梭菌毒素基因	Clostridium botulinum toxin
肉碱棕榈酰转移酶	Carnitine palmitoyltransferase 2
肉芽肿性前列腺炎	Granulomatous prostatitis
肉芽腫性前列腺炎	Granulomatous prostatitis
肉鹼棕櫚醯轉移酶	Carnitine palmitoyltransferase 2
肋緣下的肝臟全長	Liver span below costal margin
肋缘下的肝脏全长	Liver span below costal margin
肌肉运动持续时长	Duration of muscle exercise
肌肉運動持續時長	Duration of muscle exercise
肌肉骨骼系統引流	musculoskeletal drain
肌肉骨骼系统引流	musculoskeletal drain
肌肉骨骼評估組套	Musculoskeletal assessment
肌肉骨骼评估组套	Musculoskeletal assessment
肌酐可接受性标本	Specimen creatinine acceptable
肌酐可接受性標本	Specimen creatinine acceptable
肝素剂量反应斜率	Heparin dose response slope
肝素剂量反应组套	Heparin dose response
肝素劑量反應斜率	Heparin dose response slope
肝素劑量反應組套	Heparin dose response
肝細胞癌風險組套	Hepatocellular carcinoma risk
肝细胞癌风险组套	Hepatocellular carcinoma risk
肠侵袭性大肠杆菌	Shigella species+EIEC
肠内管冲洗液体积	Enteral tube flush volume
肺炎鏈球菌血清型	Streptococcus pneumoniae serotype
肺炎链球菌血清型	Streptococcus pneumoniae serotype
肾小管所重吸收的	reabsorbed by renal tubules
肿瘤侵袭最深范围	Deepest extent of tumor invasion
肿瘤浸润淋巴细胞	Tumor infiltrating lymphocytes
肿瘤记录就绪日期	Date tumor record available
胃肠道操作后说明	Instructions post GI procedure
胃腸道操作後說明	Instructions post GI procedure
胃造口术插管部位	Gastrostomy tube site
胃造口術插管部位	Gastrostomy tube site
胆固醇酯转移蛋白	Cholesterol ester transfer protein
胆汁酸类成分组套	Bile acid fractions
胆碱酯酶活性组套	Cholinesterase
背景子宫内膜发现	Background endometrium findings
背景子宮內膜發現	Background endometrium findings
胎儿死亡登记日期	Date of fetal death registration
胎儿肺成熟度组套	Fetal lung maturity
胎兒死亡登記日期	Date of fetal death registration
胎兒肺成熟度組套	Fetal lung maturity
胎盘型碱性磷酸酶	placental 2
胎盤型鹼性磷酸酶	placental 2
胚系遗传变异起源	Origin of germline genetic variant
胚系遺傳變異起源	Origin of germline genetic variant
胰岛素敏感性指数	Insulin sensitivity index
胰岛素样生长因子	Insulin-like growth factor IGF
胰岛细胞补体结合	Pancreatic islet cell complement fixing
胰島素敏感性指數	Insulin sensitivity index
胰島素樣生長因子	Insulin-like growth factor IGF
胰島細胞補體結合	Pancreatic islet cell complement fixing
胰腺多肽假飼組套	Pancreatic polypeptide sham feeding
胰腺多肽假饲组套	Pancreatic polypeptide sham feeding
胸腺嘧啶脫氧核苷	Thymidine
胸腺嘧啶脱氧核苷	Thymidine
胸膜肺炎放線桿菌	Actinobacillus pleuropneumoniae
胸膜肺炎放线杆菌	Actinobacillus pleuropneumoniae
脂类与葡萄糖组套	Lipid & glucose
脂类筛查试验状态	Lipid screen test status
脂類篩查試驗狀態	Lipid screen test status
脂類與葡萄糖組套	Lipid & glucose
脈搏強度評估組套	Pulse intensity assessment
脈搏血氧定量部位	Pulse oximetry site
脉搏强度评估组套	Pulse intensity assessment
脉搏血氧定量部位	Pulse oximetry site
脊柱减压节段水平	Level of spine decompression
脊柱外科手术措施	Spine surgery measures
脊柱外科手術措施	Spine surgery measures
脊柱干预节段水平	Level of spine intervention
脊柱幹預節段水平	Level of spine intervention
脊柱減壓節段水平	Level of spine decompression
脊柱融合節段水平	Level of spine fusion
脊柱融合节段水平	Level of spine fusion
脑利尿钠肽激素原	B prohormone N-Terminal
脑苷脂硫酸酯酶与	Cerebroside sulfatase & N-Acetylgalactosamine-4-Sulfatase
腎小管所重吸收的	reabsorbed by renal tubules
腦利尿鈉肽激素原	B prohormone N-Terminal
腦苷脂硫酸酯酶與	Cerebroside sulfatase & N-Acetylgalactosamine-4-Sulfatase
腫瘤侵襲最深範圍	Deepest extent of tumor invasion
腫瘤浸潤淋巴細胞	Tumor infiltrating lymphocytes
腫瘤記錄就緒日期	Date tumor record available
腭平面至下颌平面	Palatal plane to mandibular plane
腸侵襲性大腸桿菌	Shigella species+EIEC
腸內管衝洗液體積	Enteral tube flush volume
腹膜平衡試驗組套	Peritoneal equilibration test
腹膜平衡试验组套	Peritoneal equilibration test
腹膜透析停留时间	Peritoneal dialysis dwell time
腹膜透析停留時間	Peritoneal dialysis dwell time
腹膜透析导管类型	Peritoneal dialysis catheter type
腹膜透析導管類型	Peritoneal dialysis catheter type
腺病毒与博卡病毒	Adenovirus & Bocavirus
腺病毒六邻体基因	Adenovirus hexon
腺病毒六鄰體基因	Adenovirus hexon
腺病毒與博卡病毒	Adenovirus & Bocavirus
腺苷一磷酸脫氨酶	Adenosine monophosphate deaminase
腺苷一磷酸脱氨酶	Adenosine monophosphate deaminase
膀胱灌洗管道部位	Urinary bladder irrigation tube site
