# ── Microbe & virus colloquial names (clinical CN vs LOINC literal) ─
# Bare 虫卵 (worm egg) lacks the 寄生虫 (parasite) token, so the embedder
# read it as a visible object and picked `Macroscopic observation in
# Stool` instead of `Ova and parasites identified in Stool` (where the
# 寄生虫卵 sibling correctly lands). 血吸虫卵 keyed longer-first so the
# bare-虫卵 catch doesn't drag it off its species leaf (Schistosoma).
柯薩奇病毒	Coxsackievirus
組織胞漿菌	Histoplasma
肺炎支原體	Mycoplasma pneumoniae
解脲支原體	Ureaplasma urealyticum
解脲脲原體	Ureaplasma urealyticum
假絲酵母	Candida
枯草桿菌	Bacillus subtilis
結核桿菌	Mycobacterium tuberculosis
綠膿桿菌	Pseudomonas aeruginosa
腸道病毒	Enterovirus
諾如病毒	Norovirus
輪狀病毒	Rotavirus
風疹病毒	Rubella virus
麻風桿菌	Mycobacterium leprae
絲衣黴	Byssochlamys
弓形體	Toxoplasma gondii
弓形蟲	Toxoplasma gondii
麴黴菌	Aspergillus
根黴菌	Rhizopus
毛黴菌	Mucor
隱球菌	Cryptococcus
根黴	Rhizopus
毛黴	Mucor
β-人絨毛膜促性腺激素	Beta human chorionic gonadotropin beta-hCG
平均紅細胞血紅蛋白濃度	Mean corpuscular hemoglobin concentration MCHC
平均紅細胞血紅蛋白量	Mean corpuscular hemoglobin MCH
抗中性粒細胞胞漿抗體	Antineutrophil cytoplasmic antibody ANCA
活化部分凝血活酶時間	Activated partial thromboplastin time aPTT
游離三碘甲狀腺原氨酸	Free triiodothyronine FT3
游離前列腺特異性抗原	Free prostate specific antigen fPSA
甲狀腺過氧化物酶抗體	Thyroid peroxidase antibody TPOAb
神經元特異性烯醇化酶	Neuron specific enolase NSE
N端B型鈉尿肽前體	N-terminal pro-BNP NT-proBNP
人絨毛膜促性腺激素	Human chorionic gonadotropin hCG
低密度脂蛋白膽固醇	Low density lipoprotein cholesterol LDL-C
天冬氨酸氨基轉移酶	Aspartate aminotransferase AST
細胞角蛋白19片段	Cytokeratin 19 fragment CYFRA21-1
高密度脂蛋白膽固醇	High density lipoprotein cholesterol HDL-C
γ-穀氨醯轉肽酶	Gamma glutamyl transferase GGT
三碘甲狀腺原氨酸	Triiodothyronine T3
丙氨酸氨基轉移酶	Alanine aminotransferase ALT
估算腎小球濾過率	Estimated glomerular filtration rate eGFR
促腎上腺皮質激素	Adrenocorticotropic hormone ACTH
前列腺特異性抗原	Prostate specific antigen PSA
天門冬氨酸轉氨酶	Aspartate aminotransferase AST
抗雙鏈DNA抗體	Anti dsDNA antibody
甲狀腺球蛋白抗體	Thyroglobulin antibody TgAb
糖類抗原15-3	Cancer antigen 15-3 CA15-3
糖類抗原19-9	Cancer antigen 19-9 CA19-9
糖類抗原72-4	Cancer antigen 72-4 CA72-4
胰島素樣生長因子	Insulin-like growth factor IGF
25羥維生素D	25-hydroxyvitamin D 25(OH)D
一氧化碳彌散量	Diffusing capacity for carbon monoxide DLCO
國際標準化比值	International normalized ratio INR
平均紅細胞體積	Mean corpuscular volume MCV
心肌損傷標誌物	Cardiac injury markers
極低密度脂蛋白	Very low density lipoprotein VLDL
糖類抗原125	Cancer antigen 125 CA125
糖類抗原242	Cancer antigen 242 CA242
紅細胞分布寬度	Red cell distribution width RDW
計算機斷層掃描	Computed tomography CT
超敏C反應蛋白	High sensitivity C reactive protein hs-CRP
高敏C反應蛋白	High sensitivity C reactive protein hs-CRP
鱗狀細胞癌抗原	Squamous cell carcinoma antigen SCC
丙氨酸轉氨酶	Alanine aminotransferase ALT
促甲狀腺激素	Thyroid stimulating hormone TSH
凝血酶原時間	Prothrombin time PT
嗜鹼性粒細胞	Basophil
嗜酸性粒細胞	Eosinophil
游離甲狀腺素	Free thyroxine FT4
甲狀旁腺激素	Parathyroid hormone PTH
甲狀腺球蛋白	Thyroglobulin Tg
糖化血紅蛋白	Hemoglobin A1c HbA1c
紅細胞沉降率	Erythrocyte sedimentation rate ESR
維生素B12	Vitamin B12
穀氨醯轉肽酶	Gamma glutamyl transferase GGT
載脂蛋白A1	Apolipoprotein A1 ApoA1
高敏肌鈣蛋白	High sensitivity troponin hs-cTn
B型鈉尿肽	B-type natriuretic peptide BNP
C反應蛋白	C reactive protein CRP
D-二聚體	D dimer
中性粒細胞	Neutrophil
乳酸脫氫酶	Lactate dehydrogenase LDH
凝血酶時間	Thrombin time TT
白細胞計數	Leukocyte count WBC
直接膽紅素	Direct bilirubin DBIL
鹼性磷酸酶	Alkaline phosphatase ALP
類風溼因子	Rheumatoid factor RF
紅細胞壓積	Hematocrit HCT
紅細胞計數	Erythrocyte count RBC
纖維蛋白原	Fibrinogen FIB
網織紅細胞	Reticulocyte
肌鈣蛋白I	Troponin I TnI
肌鈣蛋白T	Troponin T TnT
血小板計數	Platelet count PLT
谷丙轉氨酶	Alanine aminotransferase ALT
穀草轉氨酶	Aspartate aminotransferase AST
載脂蛋白B	Apolipoprotein B ApoB
間接膽紅素	Indirect bilirubin IBIL
黃體生成素	Luteinizing hormone LH
D二聚體	D dimer
凝血四項	Coagulation panel
動脈血氣	Arterial blood gas ABG
單核細胞	Monocyte
大便常規	Stool routine examination
總膽固醇	Total cholesterol TC
總膽紅素	Total bilirubin TBIL
抗核抗體	Antinuclear antibody ANA
淋巴細胞	Lymphocyte
生長激素	Growth hormone GH
甲狀腺素	Thyroxine T4
肌紅蛋白	Myoglobin MYO
肌鈣蛋白	Troponin
血氣分析	Blood gas analysis
血脂四項	Lipid panel
診斷印象	Impression
診斷意見	Impression
轉鐵蛋白	Transferrin
降鈣素原	Procalcitonin PCT
隨機血糖	Random glucose
風溼三項	Rheumatoid panel
餐後血糖	Postprandial glucose
尿常規	Urinalysis UA
心電圖	Electrocardiogram ECG EKG
總蛋白	Total protein TP
殘氣量	Residual volume RV
電解質	Electrolytes
皮質醇	Cortisol
糞常規	Stool routine examination
肺總量	Total lung capacity TLC
腎功能	Renal function panel
胰島素	Insulin
腦鈉肽	B-type natriuretic peptide BNP
血常規	Complete blood count CBC
血清鐵	Serum iron Fe
鐵蛋白	Ferritin
葉酸	Folate
備註	Comments
建議	Recommendation
總結	Summary
意見	Recommendation
睪酮	Testosterone TES
結論	Conclusion
腎功	Renal function panel
腎素	Renin
討論	Discussion
超聲	Ultrasound US
隨訪	Follow-up
鈣	Calcium Ca
鈉	Sodium Na
鉀	Potassium K
鎂	Magnesium Mg

# ── Genova 3540 / similar fatty-acid panels (2026-05-27) ──────────
# LOINC has absolute and ratio variants for each fatty acid; LOINC
# zhCN provides bare canonical aliases (亚油酸 → Linoleate) for the
# common ones but misses several Genova panel terms.
#
# Bug fix: the bundled LOINC zhCN extract maps
#   二十二碳四烯酸 → Docosapentaenate w6
# which conflates DTA (C22:4, tetra-) with DPA-w6 (C22:5). Override
# with the correct mapping below — `loinc-lexicon` lets curated win
# on key collisions.
二十二碳四烯酸	Docosatetraenoate C22:4w6 adrenic acid
# DPA (docosapentaenoate, C22:5 n-3) — LOINC 48371-9. Bundled zh.tsv
# lacks this entry so cosine drifts to Docosatetraenoate (C22:4w6)
# via shared 二十二碳 prefix.
二十二碳五烯酸	Docosapentaenoate C22:5 n-3 DPA
DPA	Docosapentaenoate
# DGLA (dihomo-gamma-linolenate, C20:3 n-6) — LOINC 48370-1. Bundled
# zh.tsv has 二十碳三烯酸 → Eicosatrienoate (C20:3w3 isomer) but no
# 二高(-)γ-亚麻酸 bridge; cosine drifts to Gamma Linolenate (C18:3w6)
# on the bare GLA-fragment match.
二高γ-亚麻酸	Dihomogammalinolenate C20:3 n-6 DGLA
二高-γ-亚麻酸	Dihomogammalinolenate C20:3 n-6 DGLA
二高 -γ- 亚麻酸	Dihomogammalinolenate C20:3 n-6 DGLA
二高 γ-亚麻酸	Dihomogammalinolenate C20:3 n-6 DGLA
DGLA	Dihomogammalinolenate
# Omega-3 (EPA+DHA) index — LOINC 88998-0. Without this the picker
# drifts to 48382-6 ω6/ω3 ratio because both queries share the
# "omega" + ratio/index Chinese tokens. Cover the no-space, dash-
# only, dash-with-spaces, and bare-number variants found in Genova
# panel CSVs (e.g. ``欧米伽 - 3 指数``).
欧米伽-3 指数	Omega-3 EPA+DHA index Eicosapentaenoate Docosahexaenoate Serum Plasma
欧米伽 - 3 指数	Omega-3 EPA+DHA index Eicosapentaenoate Docosahexaenoate Serum Plasma
欧米伽 - 3指数	Omega-3 EPA+DHA index Eicosapentaenoate Docosahexaenoate Serum Plasma
欧米伽3 指数	Omega-3 EPA+DHA index Eicosapentaenoate Docosahexaenoate Serum Plasma
欧米伽3指数	Omega-3 EPA+DHA index Eicosapentaenoate Docosahexaenoate Serum Plasma
ω-3 指数	Omega-3 EPA+DHA index Eicosapentaenoate Docosahexaenoate Serum Plasma
ω - 3 指数	Omega-3 EPA+DHA index Eicosapentaenoate Docosahexaenoate Serum Plasma
ω3 指数	Omega-3 EPA+DHA index Eicosapentaenoate Docosahexaenoate Serum Plasma
ω3指数	Omega-3 EPA+DHA index Eicosapentaenoate Docosahexaenoate Serum Plasma
ω-3指数	Omega-3 EPA+DHA index Eicosapentaenoate Docosahexaenoate Serum Plasma
Omega-3 指数	Omega-3 EPA+DHA index Eicosapentaenoate Docosahexaenoate Serum Plasma
Omega - 3 指数	Omega-3 EPA+DHA index Eicosapentaenoate Docosahexaenoate Serum Plasma
Omega3 指数	Omega-3 EPA+DHA index Eicosapentaenoate Docosahexaenoate Serum Plasma
# AA/EPA ratio — LOINC 90909-3 ``Arachidonate (C20:4w6)/Eicosapen-
# taenoate (C20:5w3) [Mass Ratio] in Blood``. Bare ``花生四烯酸 /
# 二十碳五烯酸`` cosine drifts to Arachidonate alone (35168-4)
# because the ratio orientation overlay can't override the higher
# single-analyte cosine without an explicit analyte/analyte bridge.
花生四烯酸 / 二十碳五烯酸	Arachidonate Eicosapentaenoate AA EPA Mass Ratio Blood
花生四烯酸/二十碳五烯酸	Arachidonate Eicosapentaenoate AA EPA Mass Ratio Blood
AA / EPA	Arachidonate Eicosapentaenoate AA EPA Mass Ratio Blood
AA/EPA	Arachidonate Eicosapentaenoate AA EPA Mass Ratio Blood

# ── 营养·脂肪酸谱 audit (2026-05-27) ───────────────────────────────
# Fixes 7 wrong-code picks + 1 wrong honest-null in the 3540 panel
# and 营养·脂肪酸谱 source. Each bridges a CN clinical term that the
# bundled LOINC zhCN lexicon either misses or maps too loosely, so
# cosine drifts to a wrong-isomer / wrong-chain / wrong-family code.
#
# 反油酸 = trans-Vaccenate (C18:1w7-trans, dairy biohydrogenation
# marker) — DIFFERENT from 反式油酸 (Elaidic, C18:1w9-trans). Both
# are trans-monoenes but at different ω-positions; LOINC enumerates
# Vaccenate (48369-3) but only an ambiguously named ``trans-Octadec-
# anoate (C18:0)`` 48368-5 for elaidate, so we bridge Vaccenic only.
反油酸	trans-Vaccenate C18:1w7 Vaccenic
# 反式-11-十八碳烯酸 = trans-11-octadec-enoic acid = trans-Vaccenate
# (IUPAC Δ-11 form of C18:1w7-trans). Note upstream English mis-spells
# this as ``Trans-11-eicosenoic`` (eicos- = C20 not C18); the en field
# is evaluation-only and not embedded, so the CN bridge is what fires.
# CN 十八碳烯 also semantically maps to ``Eicosenoate`` via the cosine,
# so the value mirrors the LOINC LONG name with repetition + matrix.
反式-11-十八碳烯酸	反油酸 trans-Vaccenate C18:1w7 Moles volume Serum Plasma
反式 - 11 - 十八碳烯酸	反油酸 trans-Vaccenate C18:1w7 Moles volume Serum Plasma
# 二十二碳烯酸 (bare monoene C22:1) = Erucic acid. LOINC has 79701-9
# Erucate Ser/Plas, 75109-9 RBC, 35160-1 Docosenoate; bundled zhCN
# only ships the longer 二十二碳N烯酸 polyenes (DTA C22:4, DPA C22:5,
# DHA C22:6) — bare ``二十二碳烯酸`` falls through to cosine which
# picks 35151-0 Lauroleate (C12:1, wrong chain length) or 81765-0
# Docosatrienoate (C22:3w9) since ``Docos`` is a shared stem. The
# augment value mirrors the LOINC LONG name to maximize cosine pull
# toward the C22:1 leaf and starves the C22:3 sibling.
二十二碳烯酸	Fatty acids very long chain C22:1n9 Erucate Moles volume Serum Plasma
二十二碳一烯酸	Fatty acids very long chain C22:1n9 Erucate Moles volume Serum Plasma
芥酸	Fatty acids very long chain C22:1n9 Erucate
# 十六碳烯酸（9-顺式） = hexadec-9-enoic acid = palmitoleic acid =
# C16:1w7 (Δ9 from carboxyl ⇒ ω-7 for C16). Bundled zh.tsv has bare
# ``十六碳烯酸 → Hexadecenoate`` which is ambiguous between C16:1w7
# (palmitoleate, 35162-7) and C16:1w9 (hypogeic, 35155-1); the 9-顺式
# qualifier disambiguates to palmitoleate. Cover full-width and half-
# width parentheses both — Genova panels use full-width 全角. CN char
# 十六 maps strongly to ``Hexadec-`` in pretrain corpora so the augment
# value must repeat the C16:1w7 target tokens to flip cosine top-1.
十六碳烯酸（9-顺式）	棕榈油酸 Palmitoleate C16:1w7 omega-7 Moles volume Serum Plasma
十六碳烯酸(9-顺式)	棕榈油酸 Palmitoleate C16:1w7 omega-7 Moles volume Serum Plasma
十六碳烯酸 9-顺式	棕榈油酸 Palmitoleate C16:1w7 omega-7 Moles volume Serum Plasma
十六碳-9-烯酸	棕榈油酸 Palmitoleate C16:1w7 omega-7 Moles volume Serum Plasma
# 总Omega-3 脂肪酸 / 总Omega-6 脂肪酸 — bundled `脂肪酸 → Fatty acid
# omega-3 & omega-6` is the FA-panel CLASS (multi-component panel),
# not the ω-3 sum measurement. Cosine + the `多不饱和脂肪酸 → PUFA`
# adjacency drift to 35177-5 PUFA; the right codes are 35178-3 Omega
# 3 fatty acids Ser/Plas and 35179-1 Omega 6 fatty acids Ser/Plas.
总Omega-3脂肪酸	Omega 3 fatty acids w3 Serum Plasma
总 Omega-3 脂肪酸	Omega 3 fatty acids w3 Serum Plasma
总omega-3脂肪酸	Omega 3 fatty acids w3 Serum Plasma
总 omega-3 脂肪酸	Omega 3 fatty acids w3 Serum Plasma
总Omega-3	Omega 3 fatty acids w3
总ω-3脂肪酸	Omega 3 fatty acids w3 Serum Plasma
总ω3脂肪酸	Omega 3 fatty acids w3 Serum Plasma
总Omega-6脂肪酸	Omega 6 fatty acids w6 Serum Plasma
总 Omega-6 脂肪酸	Omega 6 fatty acids w6 Serum Plasma
总omega-6脂肪酸	Omega 6 fatty acids w6 Serum Plasma
总 omega-6 脂肪酸	Omega 6 fatty acids w6 Serum Plasma
总Omega-6	Omega 6 fatty acids w6
总ω-6脂肪酸	Omega 6 fatty acids w6 Serum Plasma
总ω6脂肪酸	Omega 6 fatty acids w6 Serum Plasma
# 总脂肪酸 = Total fatty acids (24461-6 Ser/Plas Moles/vol or 2275-6
# Mass/vol). Without this bridge, cosine drifts to 35177-5 PUFA via
# the `多不饱和脂肪酸 → PUFA` shadow on the bare 脂肪酸 substring.
# Note: 总脂肪酸 (4 chars) wins longest-first over 脂肪酸 (3 chars).
总脂肪酸	Fatty acids Moles volume Serum Plasma
总 脂肪酸	Fatty acids Moles volume Serum Plasma
# 花生酸 = Arachidic acid = C20:0 (saturated, NOT the polyunsaturated
# AA which is 花生四烯酸 = Arachidonate C20:4w6). Bundled has only
# 二十烷酸 → Arachidate; queries using the colloquial 花生酸 form
# fall through and cosine drifts to 35179-1 Omega 6 fatty acids (the
# 花生 stem co-occurs with arachidonate-omega-6 in LOINC text).
花生酸	Arachidate C20:0 Eicosanoate

# ── Sample-200 audit Fix #18 alias additions (2026-05-29) ─────────────
# Food panel cross-species / cross-genus picks. Each indicator carries a
# Latin / scientific equivalent in LOINC but the bare CN colloquial form
# fails to bridge in zhCN5 auto-mined aliases, so cosine drifts to a
# lexically-closer wrong species (Lentil → Chick Pea, Halibut → Turbot,
# Turkey → Chicken via 鸡 substring). Adding the curated bridge lifts
# the embedding cosine onto the correct LOINC analyte. No-LOINC-bridge
# entries get a panel-context guard via _CONCEPT_NO_LOINC_QUERY_RE.
#
# Format: <CN colloquial>\t<LOINC canonical EN + Latin/synonym tokens>
# Latin/synonym tokens are space-joined so augment_zh_aliases appends
# them all to the query — broader cosine pull onto the right cluster.

# Fish (commonly mistaken across species in cosine space)
大比目鱼	Halibut Hippoglossus hippoglossus
比目鱼	Halibut Hippoglossus hippoglossus

# Poultry — 火鸡 (turkey) loses to 鸡 (chicken) substring in cosine
火鸡	Turkey Meleagris gallopavo
火鸡肉	Turkey meat Meleagris gallopavo

# Legumes — 小扁豆 (lentil) loses to other beans
小扁豆	Lentils Lens esculenta

# Amino-acid 羟- (hydroxy-) prefix lost in cosine collapse to bare form
羟赖氨酸	Hydroxylysine
羟脯氨酸	Hydroxyproline
羟基赖氨酸	Hydroxylysine

# Vanilla — bare 香草 (without 扁桃酸/酰甘氨酸/二乙胺 suffix) means
# vanilla bean in food / dessert context. Longer prefixes already
# bridge to Vanillylmandelate / Vanilloylglycine / Etamivan.
香草	Vanilla Vanilla planifolia

# Spices commonly under food-IRS panel
丁香	Clove Syzygium aromaticum Eugenia caryophyllata

# Melon disambiguation — 哈密瓜 / 白兰瓜 / 西瓜 are distinct cucurbits.
# Auto-mined alias collapses to a generic melon cluster, picker drifts
# to Watermelon for Cantaloupe queries.
哈密瓜	Cantaloupe Cucumis melo cantalupensis
白兰瓜	Honeydew melon Cucumis melo inodorus

# Gum disambiguation — 乳香树胶 (Mastic) vs 阿拉伯胶 (Acacia/Gum Arabic) vs
# 黄蓍胶 (Tragacanth). The combined indicator "乳香树胶 + 阿拉伯胶"
# drifts to Tragacanth (different gum entirely).
乳香树胶	Mastic gum Pistacia lentiscus

# Latex hevein — 橡胶树 (rubber tree) cosine pulls to Brazilian Rubber Tree
# IgE 7670-3; the food-IRS panel "橡胶树橡胶蛋白" specifically asks for
# the hevein latex protein. No specific LOINC for Hevein in food panel,
# but adding the canonical name keeps cosine on Latex family.
橡胶树橡胶蛋白	Latex Hevein Hevea brasiliensis

# NOTE: 麦醇溶蛋白 (gliadin) `毒性肽 IgG` still mis-picks generic `Wheat
# IgG Ab` over `Gliadin peptide IgG Ab` — a curated `→ Gliadin peptide`
# alias does NOT cross it (the IgA sibling already resolves to Gliadin
# peptide IgA, but the IgG path stays on Wheat regardless of augment).
# This is a merger / loinc-top-1 ranking issue inside the axes pipeline,
# not a recall gap — deferred to a PROPERTY/COMPONENT-anchored selection
# fix. See [[project_resolve_demote_layers]].
